,essay_id,full_text,score
352,5316172,"If you ask me you've got to be out of your right mind if you let a car drive you . You never know what could happen while your letting this car take control . Very resently there have been multiple accidents occurring where a human has gone to sleep on the road while there '' smart car '' was in control and that was not very smart if you ask me .

First of all ,

I would never put my trust into a car all kinds of malfunctions could occur . In paragraph 9 it states in most states it is iilegal even to test computerdriven cars . Also as stated in paragraph 9 '' If the technology fails and someone is injured , who is at fault - the driver ot the manufacture . '' That statement there should not even have to be brung up . There's a red flag already .

Unless , I know that smart cars are 100 % safe , there aren't any red flags , and it has been tested and proved to be safe you will never catch me inside of one . Just think about it , lets say you and your family go on a trip that is a 24 hour long drive and you decide instead of going to a rest stop or getting a hotel you'll just take a nap inside of the car and let the smart car take control . And as you come upon roadwork the car can't read the road signs ; that would be an accident right there . This car isn't all that smart .

I feel as if no one should be allowed to drive a smart car just yet especially since there are problems still occurring . As I've already stated very resently there have been multiple accidents occurring where a human has gone to sleep on the road while allowing a car to take control . And guess what occurred ? ACCIDENTS . Do to the fact this car does not take on much of the duties humans are able to take on .

As stated in paragraph 10 '' Automakers are continuing their work on the assumption that the problems ahead will be solved .'' For now in my opinion these smart cars are not safe enough to drive ; I give it about 4 -5 years then maybe automakers will have it all figured out . But until then I am ANTI - SMART CAR . ",3
353,8745830,"Earth is the third planet in our solar system , and the big rock we humans inhabit in todays time. Living on Earth, conditions are pretty good with inhabitable surface temperature, low atmospheric pressure, and breathable air. Our space neighbors, however, aren't so lucky. The two closest planets to Earth are Mars and Venus. Venus, however, is the most closely related to Earth is density and size, and distance in some cases. The only problem is that Venus has a very harsh landscape, and humans even fitted with the most capable technology wouldn't last very long . So,why should we study Venus if its one of the most dangerous neighbors you could ever have? The author who wrote this article claims that Venus's surface can reach over 800 degrees fahrenheit , and have an atmospheric pressure 90 times greater than Earths. The author emphazises, though, on the fact that Venus ""may well once have been the most Earth-like planet in our solar system."" The author then proceeds to elaborate on this, stating that Venus may have once covered with various lifeforms and may have been covered largely with oceans, and that studying Venus could solve some of the biggest planetary mysteries . Paragraph 4 states, ""Today, Venus still has some planetary features analogous to those on Earth. The planet has a surface of rocky sediment and includes familiar features such as valleys, mountains, and craters."" The author then proceeds to state how The National Aeronautics and Space Administration (NASA) has been exploring some ideas to send humans to Venus for studies. Paragraph 5 states, ""Imagine a blimp-like vehicle hovering 30 or so miles above the roiling Venusian landscape... a vehicle hovering over Venus would avoid the unfriendly ground conditions by staying up and out of their way.""

In Paragraph 8, the author then concludes with stating that , ""meeting the challenge presented by Venus has value."" The one thing the author did not clearly address in the article is why studying Venus' landscape would be benificial , and worth risking lives. The author states, ""Our travels on Earth and beyond should not be limited by dangers and doubts but should be expanded to meet the very edges of imagination and innovation.""   ",2
354,8ee249b,"The author presents both positive and negative aspects about the diverless car by listing all the positives about it and then the negatives that people don't know or like to hear about it. This idea has swept across the country and everyone has there own idea on it. It has everyone thinking if its the right thing to be on the road or not. It helps people out alot but then it may back fire and not be the best choice for them. Everyone has their own opinion on this world wide idea.

There are lot of positive aspects to it. For instance helping the disabled people get around. Instead of asking for a ride and making things harder. They can have a diverless car. Also for people who are tired or sick that may fall asleep or get destracted at the wheel. This can prevent accidents and dealths from accuring. There are also sensors on the car that alert people when a accident may occur so that the driver can take control. These sensors are all over the car, and are in places that the driver can not see. Like in the drivers blind spot of course and where they are not able to see car, people, and other objects. It also helps with accident close near, and traffic jams too. Not to mention you can relax about having to go the right speed limit and about trying to multie task while driving. It is a great asset to the future.

However the car is not garunteed to be completely safe, and for you to not pay attention to the road and other around you still. There are some negatives to the car. For instance the car could still get in accidents. Something in the car may still go wrong and you may not know it. Then if you get in the accident the person in the driver seat is held responsible for it all. Also it is not legal in some states still. So you can't just drive it wherever you feel like. Another con about the car is it may not know where to go. If you want to stop through a fast food, how would the car know how long to stop for? Same for picking up precriptions at the pharmacy, or just meeting people and getting out of the car to talk. Is there a timer or what? What happens if you want to go somewhere else while you are on the way to the first place? Does this mean you have to pull over to a safe location and type all the information in?Many people question these things because if something were to happen it would come back on them. Although it may be nice for some people, others may deal with other problems with the car.

My position with the driverless car idea is that I don't think its necessary. Although there are a lot of positive aspects tot it. Its not a garunteed safe ride home. The car can still get in accidents, and if it does hit anyone, or something you are completely responsible for all of it. The blame comes back on you. I think that this idea will make people get lazy even though the drivers are still suppose to be watching and being alert. You can't rely on the car itself. Not to mention you can put your life and others in danger by this. This information states that yeah there are some positives to the driverless car, but it can also be a mistake that you made by buying the car by your life and others being in danger.       ",4
355,706a54e,"""Making Mona Lisa Smile"" Is a famous painting that includes this new technology that tells your emotion. In this famous painting she seems to be smiling in this case she really wasn't. With this technology you can see all 44 muscles. In the article it says that, ""the computer can classified six basic emotions which include happines,suprise,anger,disgust,fear,and sadness."" This shows how a computer can do so much just by seeing you're face.

With all this they want people to identify a students emotion. This is valuable because when a student is doing their work they could get confused. With this new system you can caculate their emotions and quickly identify if a student is confued. This can really help a teacher with their lessons. Another way that you can tell is by looking yourself in the mirror. You have muscular units that help you identify how your felling whether your happy or sad.

This famous painting is Mona Lisa in which you find her smiliing can demonstrate her emotions while they did the painting. In the article it shows that, ""shes 83% happy, 9% disgusted, 6% fearful and 2% angry."" With this Information a computer can recognize your emotions. Mona Lisa wasn't really happy but in the painting you see her with a small smile. This technology is helpful and useful in so many ways.            ",2
356,142330b,"People have their own opinions about the Electoral College; whether it should be taken away or kept. They have good reasons, but honestly do they really need the electors to vote for our people?

The Electoral College should be abolished. Why do people still defend the electoral college? The voters don't even vote for a president. They vote for a slate of electors. Why can't us voters control the electors. You're not really voting for the president, you're basically voting for electors who are pledged to the specific candidate. The electoral college isnt needed.

Let the voters vote for who they want. They know what that candidate is gonna do for their people when they become president. We don't need people who are pledged to that candidate to keep debating over them. It states that when you vote for a presidential candidate, you are actually voting for a slate of electors.

The Electoral College stays with us, only to keep the voting in balance. They should just do the winner-take-all. Everyone despises the electoral college. It has no purpose to be retained, but only to keep the voting balanced.    ",2
357,d1cc50d,"I, Rickey think that driveless cars are a little to much for the present now. I feel like they are trying to raise to car accidents in a year up more. Also, people are going to have to learn a whole new car. The BMW car should have found a way to let the car drive by itself at all times, doing anything before they came out to the world about the car. People are going to waste their money and time on this car when you still have to drive this car. Also, if you get sleepy and you can't go to sleep because you have to stay alert at all times.

""Why would anyone want a driverless car that still needs a driver? Wouldn't drivers get bored waiting for their turn to drive. They can steer, accelerate, and brake themelves. All are designed to notify the driver when the road ahead requires human skills, such as navigating through work zones and around accidents. This means the human driver must remain alert and be ready to take over when the situation requires.""

There might be some downs to this driveless cars idea, but their are ups to it to.

If the driver is driving by itself it might want to take break for an hour or two. All it has to do is put it in driveless mode and sit back and relax. Some people get tired especially when your job has you driving all the time. So they might just want to read a book or something instead of spending your money and staying at an hotel for the night driveless mode can help you go.

""This necessitates the car being ready to quickly get the driver's attention whenever a problem occurs. GM has developed driver's seats that vibrate when the vehicle is in danger of backing into an object. The Google car simply announces when the driver should be prepared to take over. Other options under consideration are flashing lights on the windshield and other heads up displays. Manufacturers are also considering using cameras to watch that drivers are remaining focused on the road. While the driver watches the road, the car watches the driver.

Car company's should take into consideration and ask random people what they think they should do. As people give them ideas they should brainstorm and put them together. One of my ideas is to try to get driveless mode on semi trucks since they are the most driving on the job. Since they drive the most, they should be the first one to be thought about on the rode. But, at the end of the day any type of moving vehicle, I feel like the world isn't ready for driveless cars. Even if their is more ups than downs.",3
358,7cd65d1,"In ""The Challenge of Exploring Venus"", the author suggests that studying our sister planet is worth the risks and dangers it possesses. Often referred to as Earth's ""twin"" or the ""Evening Star"", Venus has proven many times that exploration is close to impossible for spacecrafts, let alone humans. ""Each previous mission was unmanned, and for good reason, since no spacecraft survived the landing for more than a few hours"". This sentence in paragraph 2 already shows signs of uncertainty in the author's claim. Although the author mentions that Venus may instill curiosity in humans, the dangers and inhospitable conditions that he also mentions contradict the point he is trying to get across.

Throughout the entire passage, the author provides both negative and positive facts about the idea of human exploration of Venus. Although providing negative aspects might be his idea of a counterargument, the bad outweighs the good in this scenario. ""Beyond high pressure and heat, Venusian geology and weather present additional impediments like erupting volcanoes, powerful earthquakes, and frequent lightning strikes to probes seeking to land on its surface"" (paragraph 3). This statement, full of reasons not to explore Venus, provides a contradictory tone and idea. The author even starts the sentence with ""Beyond high pressure and heat"", which demonstrates the fact that he is adding on more negative aspects to a previously mentioned negative aspect.

The uncertain author also mentions that ""most forms of light cannot penetrate the dense atmosphere, rendering standard forms of photography and videography ineffective"". This piece of information alone defeats a large purpose of exploration: getting photographic evidence. ""More importantly, researchers cannot take samples of rock, gas, or anything else, from a distance"". This statement also defeats a huge purpose of exploration: getting physical evidence. Without this ability, scientists would have to get very close to the surface despite the risks. One things that the author mentions to support his claim is that the risks should be thought of or seen as challenges. This change from a negative word to a positive helps to support his claim and provide insight to his passionate opinion.

The author mentions more cons than pros, but he seems to stick with his claim and brush off each negative in the last part of the passage, paragraph 8. ""Our travels on Earth and beyond should not be limited to dangers and doubts but should be expanded to meet the very edges of imagination and innovation"". This concluding statement shows that the author is urging humans to be fearless and hungry for exploration and innovation. The author also believes that ""human curiosity will likely lead us into many equally intimidating endeavors"" anyway. Although this claim sounds more like an assumption, he is trying to show that if humans can explore other dangerous areas of Earth and space, then they can also overcome that obstacles that prevent them from doing the same to Venus.

Although the author mentions that Venus may instill curiosity in humans, the dangers and inhospitable conditions that he also mentions contradict the point he is trying to get across. All in all, the author fails to fully support his claim that Venus is a worthy pursuit desipte the dangers it presents. The facts and evidence prove his claim wrong, and he only provides an inspirational conclusion to create a distraction from the reailty of the situation. With the author providing facts like spacecrafts surviving only a few hours and frequent natural disasters on the planet, he tears down his own claim and gives more reasons as to why this exploration cannot work than why it can.",6
359,5e65a8b,"Do you think technology is helping the future generation? Yes, I think technology is valuable to read the emotional expressions of students in the classroom. It can help you with your school work, tell what you are feeling at that given time, and it can help scientist into developing more scientific inventions for the future. A lot of people don't like technology because it takes the old inventions away from the new inventions. In my opinion, I think it's very helpful for this generation because we can teach people older than us more new develpoed thoughts and processes for the future ahead of us.

First, technology can help students in the classroom because of their emotional face expressions. In the article Dr. Huang predicts, ""A classroom computer could recognize when a student is becoming confused or bored."" For example, if you smile the computer will put a similar subject on the page, if you frown the computer will change the topic. Instead of students telling the teachers they are bored in the classroom, the computer will know and it will try and help the student out so they aren't so bored.

Second, technology can be like a friend to us. Today's technology is so advanced that if we need to ask questions, we can ask our phones and they will give us the answers. Friends can tell what you are feeling just by the facial expreesions that people give off on their faces. That's what the computer is trying to do in order to help people out.

Third, technology is what we use in our everyday lives. People are finding new ideas and ways to make technology even bigger and better so it's easy for us to use. New inventions are being thought of everyday. This is an invention that has been thought of and brought for us to try out and it might not be in generations for long but it can help us learn a lot about ourselves and how we feel. Technology is there for you so it's easier and you're no so stressed out when trying to do things in life.

In conclsuion, I think technology is valuable to read the emotional expressions of students in the classroom because it can help with school work, what you are feeling, and it can help the people around you. The future will be good for the next generations if we plan everything out now and figure what we want to do in order to succeed. I got all my information from the article called ""Making Mona Lisa Smile.""            ",4
360,7b69af5,"Dear Senator,

The reason for writing this letter is because in a recent topic brought up to the nation the Electoral College was being revised to see new changes in the way we choose our president. The Electoral college is a fundamental way on how we control the voting process for our president. In an article ""What is the Electoral College"" by the Office of the Federal Register it had an interesting statement that stood out. In the text it said "" The founding fathers established it in the Constitution as a compromise between election by a vote in Congress and election of the President by popular vote..."". This is telling us that the Electoral College that was established many years ago is the same thing that people are voting for now, because people today are fighting for voting by popular vote but the current Electoral College is the same thing. The current Electoral College is working fine, this is one of the reasons it shouldn't change but there are more reasons as to why it shouldn't change.

The current Electoral College has worked greatly to our nation even though people don't see it that way but it has. Another reason that the Electoral College should stay the same is because many people want to abolish the Electoral College even though its helped them choose a president that is either fighting for the nation itself or fighting for the people. The reason that people want o abolish the Electoral college is in an article ""The Indefensible Electoral College: why even the best-laid defenses of the system are wrong"" by Bradford Plumer. In the article it states "" It's official: The electoral college is unfair... Abolsih the electoral college!"". This is telling us that some of the people in the nation want to abolish the Electoral College because they want their own system of electing a president.

The Electoral College has been named man things and has been tried to change but it can't because that is the only way people as a nation know how to choose a president. In the article ""The Indefensible Electoral College: why even the best-laid defenses of the system are wrong"" by Bradford Plumer it says "" ...The best arguments in favor of it are mostly assertions without much basis in reality. and the arguments against direct elections are spurious at best.."". This shows us that even the people that are fighting agaist the Electoral College are making random statements that either go for it or against it because they don't know what they are fighting to achieve.

The Electoral College is the same thing people are trying to change because in the article ""What is the Electoral College"" by the Office of the Federal Register it states "" The Electoral College consists of 538 electors. A majority of 270 electoral votes is required to elect a president..."". This textual evidence shows that the Constitution was actually compromising what the people are fighting for and what is already used. This also tells us that the current Electoral College is what is needed and shouldn't be changed.

In Conclusion, the Electoral College shouldn't be abolished or changed to popular vote elects the president because the current system is working fine and the reason people are fighting agaisnt it is because they might not know what they are fighting to change or maybe they think that the Electoral College is changing the vote so that they government has their chosen president rather than the peoples president. All those ideas are things that people think when their favored senator, mayor, or President loses their chance. The people just need to realize that the current Electoral college was made by the fathers of this country in order to compromise what they are fighting for and what is already used. These are the reason why the Electoral College should not be changed.            ",3
361,a4d1beb,"Have you ever thought about how hard it would be to explore the the planet Venus? It will be very hard due to the conditions on the planet. It might be worth to study since it is the most Earth like planet and the most similar planet to us. There are some technology that could help us reach the planet even though it has harsh conditions. The author of ""The Challenges of Exploring Venus"" supports the idea that studying Venus is a worthy pursuit despite the dangers it presents in a very well and detailed article.

First of all, the author includes the challenges we would have to face to explore and study the planet Venus. Even though Venus is similar in size and density, as stated in the second paragraph of the article, any space craft we sent to Venus is not able to land. In paragraph 3 of the article, it states, ""A thick atmosphere of almost 97 percent carbon dioxide blankets Venus."" This line states that Venus has a very deadly atmosphere. The planet has clouds of corrosive acid and really high temperatures that we could never imagine on Earth. It is so hot on Venus that metals that exsit on earth would literally melt. ""The atmospheric pressure is 90 time greater than what we feel experience on our own planet."" This may sound very dangerous and challenging. However, we should study it since we never know what forms of life and what discoveries we could make.

Second of all, Venus is the planet that is most similar to us than any other planet. Despite the harsh conditions, we should study it. The article claims that scientist believe it was once the most Earth like planet in our solar system as stated in sentence 2 of paragraph 4. ""Long ago, Venus was probably covered largely with oceans and could have supported various forms of life, just like Earth."" This line suggest that scientists thinks life may have existed on Venus before we even knew about it. Venus still has mounatins and valleys that is similar to Earth's geography. We may even be able to visit the planet ourselves someday with the help of technology.

The National Aeronautics of Space Administration or NASA has been trying to find ways on how to land their space craft onto this harsh environmental planet. ""Imagine a blimp-like vehicle hovering 30 or so miles above the rolling Venusian landscape."" The scientists believe that we will be someday be able to study the planet personally instead of using space crafts. It may still be harsh but we may be able to study with the help of modern technonlogy. In paragraph 7, it states, ""For example, some simplified electronics made of silicon carbide have been tested in chamber simulating the chaos of Venus's surface and have lasted for three weeks in such conditions."" The study and inventions may help us reach the planet someday so there is hope of seeing the planet Venus up close.

In conclusion, The author gives very briefs points on his idea of pursuing the study Venus even though it's dangerous. The challenges we would face are listed. The reason why we should continue to study this planet is listed. The author even included solutions to the challenges we would face trying to study the planet, Venus. Who knows, maybe someday we will even be able to set foot on the planet ourselves with the right equipement and inventions. So to pursue the study of the planet may be worth it. New discoveries can be made on the planet and we might even find things we never imagine. But for now we may take the effort to study the planet like the author stated depsite the dangers it brings.",5
362,2bab4f9,"Driverless cars should not be able to be developed and used. They aren't safe because you do not know when they'll mess up. Also because if the technology fails, and a serious car crash happens there is nobody to blame. I know that driverless cars are improving, but there are just some obstacles that they aren't good enough for, like driving fast on the highway and switching lanes when needed. Also because driverless cars still haven't developed to where they can detour around things like work zones and car crashes.

If driverless cars were to be allowed on the roads of the united staes it would not be good at all. This is because, in the United States, there are already too many cases where people are getting jailed for killing someone because of drunk driving, or driving under the influence. So if driverless cars were allowed on the streets people who are breaking the law, and driving under the influence will not be able to take over control of the car when a situation pops up where they are needed to manually drive. So therefore if a crash happens and someone got hurt who is there to blame, the manufactuers or the person in the drivers seat.

Another reason that driverless cars shouldn't be able to hit the streets is because these cars are not able to perform things that humans can do. For example, when a human is driving down the street they look ahead for things they have to watch out for like, potholes, speedbumps, roadkill, and glass. These cars will not be able to do things like this because they are built to a specific system to where they just know where they are going, and how to stop and stuff. So therefore they will just run over these things. If they just run over things like glass, and potholes objects like the tires on the car may be damged. If the tires get damgaed that means they'll have to be replaced. And replacing the tires on a driverless car may be really expensive.

So my point is that accepting driverless cars in the united states is not a good idea. Simply because they're too many things that may happen to the car. And also there are too many risks that may apply when having this car on the road.           ",3
363,8bfb48a,"In the article ""Making Mona Lisa Smile,"" the author describes how a new technology called the Final Action Coding System rnables computers to identify human emotions. Dr. Huang show varying degrees of expression not smiling nothing but Mona Lisa demostrate him is really good to bring a smille toyour face everyday she imagine how it would be to have a computer to know when you happy, sad, or angry like she says in paragraph 6 ""if you smile when a Web ad appears on you screen,a similar ad might follow. but if you frown, the next ad will be different."" Mona Lisa show them their is nothing to be sad or angry its much better having a happy face everyday insted of been mad everyday, your day would not be good you would be so bored and tired. so that's why is more better to be happy everyday of your life. sometimes you have problems but you need to keep going with your own life to be happy. and that's what Mona Lisa show Dr. Hung to become a happy man everyday not a sad and boring man or lonely.",1
364,7889ca2,"The Callenge of Exploring Venus

Venus is the second planet from are sun . Venus is like earth twin it's the closest planet to Earth . Venus has been a challenging place to examine more closely . People have tried to study venus since t's so close but it has not always worked out.

So we have Earth , Venus , and Mars . those all have differeces in speed meaning that sometimes we are closer to Mars and other times Venus . since Venus sometimes s right around the corner .humans have sent numerous spacecraft to land on the planet . every previous mission was unmanned , no spacecraft survived the landing for more than a few hours. This is why no spaceship has touched on Venus in more than three decades . This made it hard for humans to study .

Venus has temperatures of over 800 degrees Fahrenheit the atmospheric pressure is 90 times higher then what we experience on are own planet. These conditions are extreme . in the story it say's that Venus has the hottest surface temperature of any plant in our solar system, the wearther erupting valcanoes, powerful earthquakes, and frequent lightning strikes to probes seeking to land on its surface . That's why when we tried to land on Venus are craft got distroded .

Venus used to be like earth but mostly not anymore . since Venus is like what its like we can't take samples from rocks,gas etc. we would have to dig deeper into are work so we can find out why Venus is the way it is. Its good that they are working to better are craft to find out more about Venus .NASA is working on something that's seem like it would work well for Venus .

Venus is worthy of studying despite the dangers because if we stop we will never know what it's really like why it does the things it does . If we keep trying we will have the best craft and it will work . I know everybody wants to know if we can have life on a planet and Venus might just be the one . although Venus made it hard for humans to study it also gave them light weight on how to make the craft better and to know that it is dangrous so they know now that they need better craft.   ",3
365,e005357,"Studying Venus is a worthy pursuit despite the dangers it presents because as dangerous venus might be, Venus has value, not only because of the insight to be gained on the plante itself, but also because human curiosity will likely lead us into many equally intimidating endeavors.

Venus is one of the brightest points of light in the night sky, it has 97 percent carbon dioxide blankets, venus has clouds of highly corrosive sulfrud acid in it's atmosphere, temperatures average over 800 degrees fahrenheit. Venus has the hottest temparature of any planet in the solar system, it may have been one of the most earth like planets.

Venus has a surface of rocky sediments, valleys, mountains, and crates. To get a better look at venus, NASA's solution to the hostile conditions on the surface of venus would allow scientists to float above the fray, a vehicle hovering over venus would avoid the unfriendly ground conditions by staying up and out of their way. However, researchers cannot take samples of rock, gas, or anything else, from a distance, for this reason, NASA is working on other approaches to studying venus. Some simplified electronics made of silicon carbide have been tested in a champer simulation the chaos of Venus's surface.

In the text it says ""our travels on Earth and beyond should not be limited by dangers and doubts but should be expanded to meet the very edges of imagination and innovation."" Therefore we should take a risk for Venus because we never know what we might come across.",2
366,6d3d481,"Each year more people are killed by driving accidents then the combined deaths of murder and accidents involved with firearms.

Many of these deaths and associated accidents are caused by driver error such as reckless driving, speeding, texting while driving, and driving under the influence. As a result, many traffic regulations, such as the institution of specific rules of the road, police enforcement of safe and sober driving, and required safety features, such as airbags and seat-belts, have helped to reduce accidents and mortality rates on the road. Yet, these mortality rates are still high due to the human trait of being able to fail due to biological reasons (fatigue, anger) and psychological and cognitive reasons (driving under the influence due to a false belief that ""alchohol does not affect me that badly"" or that ""I do not need a seat-belt, I likely will not get into an accident). Henceforth, the addition of automated driving systems into cars are of extreme benefit due to their ability to negate these human tendencies and traits as well as adding a degree of redunency to driving.

First off, automated driving systems are usefully as they can negate the negative effects of human biology such as fatigue and rage. As demonstrated on paragraph seven, the article explains how care manufacturers are considereing the implementation of cameras which can monitor drivers. While the article implies that these cameras are to be use to detec whether or not the driver is even looking at the road, it is not wistful thinking to believe that this technology can be improved apon to detect facial features (such as opening and closing of the eyes, swaying of the head) to detect fatigue or other features (angry expression) to detect drivers who are tired or experiencing road rage. The car from this point could take measures, such as suggesting the driver to stop at a gas station to get coffee or to pull over to calm down, and thus prevent the driver letting his or her biological symptoms affect his or her ability to drive safely.

Additionally, these automated cars can also be used to stop drivers from preforming reckless things while driving due to their stupity, ignorance, or inmaturism, by forcing the driver to comply with driving law in or for he or she to driving. One example of this forced compliance could be that an automated car could demand a breathilizer test to be preformed in conjuction with the use of a key in order to start up the car, ensuring that only sober drivers can operate a vehicle. Additionally, the car can also perform a similar action by requireing the driver and passengers (which could be detected by sensors and cameras) to have their seatbelts on before driving. Finally, a car can either force a driver to pull over if it detects that the driver is driving recklessly or alert athorities so that they can stop the driver before he or she has the chance to hurt someone else. Henceforth, the computer systems in car can help a driver not to cause an accident by either their physical and/or cognitive state or by their irresponsibility.

Finally, automated cars increase safety due to the concept of redundency. Since there are two capable operators in the vehicles, (that being the human driver and the car itself) one can take over in case the other fails, such as the car taking over if the driver falls asleep or the driver taking control if one sensors has a malfunction. This redunency improves safety as both systems have to fail instead of just one in order for an accident to occur. This redundency is why commercial aircraft have an extremely low likelyhood of failure, as the plane has both human redundency (two pilots in case one becomes incapacitated) and mechanical redendency (auto-pilot kicks in if both pilots become temporarily unable to address all the issues occuring in flight as well as back up systems in case something like electronics or pneumatics fail).

Henceforth, through a combination of redundency and the ability to help drivers protect themselfs from their own faults, whether they be physical, emoutional, or mental, the automation of cars will make the act of driving a much safer endeavor. While some may state that automated cars can never reach the intuition and agility of a natural driver, automated systems should and would not replace human drivers but instead suplement them as in the case with commercial aircraft. Henceforth, when the risks and the benefits of automation in driving are weighed, one can come to the conclusion that automation is driving will inevitably make the endeavor much safer.  ",5
367,6b2b7d4,"How would a person feel if they could drive places without actually driving? Seems insane, but as in the passage ""Driverless Cars are Coming,"" it possibly could happen soon. People need to have driverless cars. Here are some reasons why.

First off, people need to have driverless cars because it is proven to be safe. As said in the passage, ""Their cars have driven more than half a million times without a crash.."" Over the past few years there has been over a billion car wrecks causing injuries or worse, death. Driverless cars can decrease the stiutation, and there will be safer roads.

Second, people need to have driverless because it is the next big thing! In the passage, they talk about how a google cofounder, Sergey Brin, evinsions a future with a public transportation system where fleets of driverless cars form a public-transport taxi system. How relieving would it be to go places, especially at night, without worrying about the next car to get wrecked? Some people say that such cars will fundamentally change the world, as said in paragraph 1.

Some people may think that driverless cars would not be safe at all, and may cause more wrecks. Little do they know, driverless cars have a lot of sensors, such as a soecial touch sensor that makes sure the driver keeps hold of the wheel. Driverless cars are not completely driverless, it will require human skills when needed, as said in paragraph 7. Driverless cars do not put people in danger.

In conclusion, people need to have driverless cars. It is safe, fun. and the next big thing. Although the driver may still have to drive, he/she do not have to drive the whole time, and will not have to worry so much. Are driverless cars the future? Or illegal? If a person is for driverless cars, they should speak up and be heard.",3
368,18c3c09,"Many people believe that the face on Mars was created by aliens. These people are called theorist. Theorist are people who give accusations without any supportive details. That is kind of what you are,just a everyday theorist who doesn't like to support their claims. Although that is what sets you theorist aside from us scientist. We actually support our theories,like the face on Mars.

When the first image of the ""face on mars"" was released in 1976 it became a pop icon. People believed it was alien made and think their is alien structures on the planet.

I'm here to tell you that is not true,as you may know the most recent pictures from 1998 and 2001 you may see the images a little clearer and you are able to see the surrounding ground of the''face'',so if their was any alien activity or any alien structures down thier im pretty sure we would see it. Although we do think it is a landform. It is just another martian mesa,which unsual shawdows were used to give it this illusion of a human like face.",2
369,9168693,"Have you or someone you care about ever been in a car wreck? With driverless cars, this may be even more of a possibility. Ask yourself, how often does technology fail us? What if your life, and another human beings life depended on that technology?

Technology is not capable of thinking or processing real life events, and scenarios.

In paragraph 4, line 2-3 it is stated that ""For starters, they needed a whole lot of sensors."" This sentence is refering to the vehicles. They need many sensors as it is, which range from 3d modeling systems to GPS,and cameras. It is too easy for technology to fail, especially when under daily usage.

In paragraph 8, line 10 it is stated that saftey if a very large concern. If the manufacturers are concerned about the amount of saftey that these new vehicles provide, should you as a driver not be? When on the road, saftey is a very large factor. It has a role in everything from speed limits to stop-lights.

""Modern traffic laws are written with the assumption that the only safe car has a human driver in control at all times."" That is clearly stated in paragraph 9, lines 3-5. In paragraph 9, lines 2-3, it is stated that ""Lawmakers know that safety is best achieved with alert drivers."" If our states lawmakers believe that this is true, who are we to question the saftey in it? Did you know that in most states, aside from a selected few which consist of California, Nevada, Florida, and the District of Columbia, it is illegal to test, let alone drive computerized cars.

As Americans, we should believe in saftey, and the welfare of our fellow citizens. Do not put your life in the hands of a computerized machine.",3
370,963705b,"The development of driverless cars is certainly an indicator that technology has come a long way since Henry Ford and the Model-T. However, it is disappointing that the technology at hand is being used to encourage sloth, laziness, and lackadaisical behavior.

Above all, the whole idea of driverless cars is a dangerous one. If drivers aren't alert and ready at the wheel in a precarious position, which there is bound to be, then it would result in an automotive accident that could cost someone his life, or a major lawsuit against the car company that didn't need to happen. The time spent developing these automated creations could be better spent creating other automated products.

Overall, humanity has to be productive. Productivity solves problems; Laziness solves nothing. In a time when there are many problems to be solved: global warming, cancer, religious extremism, civil rights, humans don't have time to waste. The projected ideas presented within ""Driverless Cars Are Coming"" lead the reader to assume that the only way drivers wouldn't need to drive at all, is if every single car owner owned one of these smart cars. Then humans wouldn't need to drive, the systems used in the cars would probably show the best routes and make better choices, as well as prevent obstacles like traffic jams, but even if it worked big cities like New York and Chicago, where high traffic is incessant, this still wouldn't be practical. This leaves the human operator

the car wasting time, rather than doing something productive or worthwhile.

The whole idea of smart cars is dangerous. Some may deem it impractical, but seeing how far technology has progressed already, it isn't a large jump from driverless cars to driverless cars with wifi, and from there not much of a jump from car jackers to car hackers. The inevitable connection of these cars to form a more optimal system of driving as far as traffic is concerned poses a problem: system breaches. If an unknown entity were to hack one of the computer operated driverless cars and decide to tamper with sensors or other facilities, that could put a human in peril. If a driver isn't paying attention when the car signals to take over, or can't react fast enough, that also could result in danger for the operator.

There are much better uses for the systems and devices involved in driverless cars. The sensors could create amazing security systems. The GPS has a massive variety of uses already being employed today. The technology could create drones to assist in jobs humans can't do already. There's a vast amount of untapped potential that could be dangerously wasted on cars.

The driverless car creates opportunities. Opportunities to put others in danger, yet opportunities to give people a break. However, the driverless car must be taken with a grain of salt. Carefully examined, thoroughly protected, an eye catching piece of metal for the driver. Driverless cars have to come a long way before being ready for the public.      ",6
